id,name,type,country,city,latitude,longitude,average_price_usd,rating,rating_count,amenities,description,popularity_score,category,nearby_destinations,generated_at
gt_1406,Jerusalem Temple,attraction,Israel,Jerusalem,31.792822,35.173318,8.41,4.32,31346,"Beach Access, Free WiFi",Jerusalem Temple is a popular attraction in Jerusalem. Visitors enjoy its scenic value and cultural importance.,99,luxury,"Prague Historic District, Vancouver Hotel",2025-10-31T17:59:12.162517Z
gt_1407,Buenos Aires Park,attraction,Argentina,Buenos Aires,-34.593913,-58.345248,7.64,3.06,2147,"Beach Access, Pet Friendly",Buenos Aires Park is a popular attraction in Buenos Aires. Visitors enjoy its scenic value and cultural importance.,79,cultural,Kolkata Suites,2025-10-31T17:59:12.162533Z
gt_1408,Delhi Boutique,hotel,India,Delhi,28.739406,77.120378,66.02,2.87,1472,"Pool, Breakfast Included","Comfortable Delhi Boutique located in Delhi, offering Pool, Breakfast Included. Suitable for business and leisure travelers.",76,cultural,"Zurich Historic District, Goa Inn, Budapest Lodge",2025-10-31T17:59:12.162554Z
gt_1409,Seoul Inn,hotel,South Korea,Seoul,37.61535,126.977806,71.5,4.84,2282,"Beach Access, Pet Friendly, Spa, Fitness Center","Comfortable Seoul Inn located in Seoul, offering Beach Access, Pet Friendly, Spa, Fitness Center. Suitable for business and leisure travelers.",74,budget,"Buenos Aires Downtown, Kolkata Old Town",2025-10-31T17:59:12.162577Z
gt_141,Tel Aviv Hotel,hotel,Israel,Tel Aviv,32.065838,34.750104,86.88,4.43,13342,"Family Rooms, Bar, Pool","Comfortable Tel Aviv Hotel located in Tel Aviv, offering Family Rooms, Bar, Pool. Suitable for business and leisure travelers.",99,budget,Cape Town Park,2025-10-31T17:59:12.131577Z
gt_1410,Moscow Hotel,hotel,Russia,Moscow,55.78819,37.616851,107.35,4.14,350,"Non-smoking, Free WiFi, Pool, Breakfast Included","Comfortable Moscow Hotel located in Moscow, offering Non-smoking, Free WiFi, Pool, Breakfast Included. Suitable for business and leisure travelers.",63,luxury,"Chicago Hotel, Manila Monument, Lagos Inn",2025-10-31T17:59:12.162596Z
gt_1411,Lima Old Town,destination,Peru,Lima,-12.015218,-77.083859,3.32,4.58,1425,"Airport Shuttle, Pet Friendly","Lima Old Town area in Lima, known for its local culture and points of interest.",73,nature,Sao Paulo Old Town,2025-10-31T17:59:12.162613Z
gt_1412,Rome Monument,attraction,Italy,Rome,41.925512,12.527354,8.64,4.56,38582,"Pool, Fitness Center",Rome Monument is a popular attraction in Rome. Visitors enjoy its scenic value and cultural importance.,100,adventure,,2025-10-31T17:59:12.162627Z
gt_1413,Helsinki Old Town,destination,Finland,Helsinki,60.182064,24.911412,2.82,4.77,472,"Bar, Breakfast Included, Pool","Helsinki Old Town area in Helsinki, known for its local culture and points of interest.",61,adventure,Jerusalem Historic District,2025-10-31T17:59:12.162643Z
gt_1414,Delhi Temple,attraction,India,Delhi,28.706091,77.087379,7.69,3.46,27365,"Spa, Fitness Center, Free WiFi, Non-smoking",Delhi Temple is a popular attraction in Delhi. Visitors enjoy its scenic value and cultural importance.,98,adventure,Osaka Waterfront,2025-10-31T17:59:12.162662Z
gt_1415,Amsterdam Railway Station,railway_station,Netherlands,Amsterdam,52.415548,4.922188,0.0,4.52,1785,"Bar, Airport Shuttle, Pool",Amsterdam Railway Station serving Amsterdam with national and regional connections.,70,cultural,,2025-10-31T17:59:12.162680Z
gt_1416,Chennai Boutique,hotel,India,Chennai,13.1074,80.234693,61.96,4.64,10147,"Spa, Pool, Fitness Center","Comfortable Chennai Boutique located in Chennai, offering Spa, Pool, Fitness Center. Suitable for business and leisure travelers.",96,beach,,2025-10-31T17:59:12.162697Z
gt_1417,Bali Lodge,hotel,Indonesia,Bali,-8.337423,115.123049,80.01,3.38,11945,Beach Access,"Comfortable Bali Lodge located in Bali, offering Beach Access. Suitable for business and leisure travelers.",95,cultural,"Geneva Historic District, Warsaw Lodge, Buenos Aires Viewpoint",2025-10-31T17:59:12.162720Z
gt_1418,Bogota Waterfront,destination,Colombia,Bogota,4.720212,-74.103692,2.86,4.63,1365,"Free WiFi, Pool, Beach Access","Bogota Waterfront area in Bogota, known for its local culture and points of interest.",77,beach,Amsterdam Inn,2025-10-31T17:59:12.162747Z
gt_1419,Las Vegas Boutique,hotel,United States,Las Vegas,36.16628,-115.131722,102.67,4.19,10554,"Pool, Beach Access, Pet Friendly, Spa","Comfortable Las Vegas Boutique located in Las Vegas, offering Pool, Beach Access, Pet Friendly, Spa. Suitable for business and leisure travelers.",89,cultural,,2025-10-31T17:59:12.162763Z
gt_142,Warsaw Boutique,hotel,Poland,Warsaw,52.266252,21.057384,74.27,3.4,10422,"Fitness Center, Spa","Comfortable Warsaw Boutique located in Warsaw, offering Fitness Center, Spa. Suitable for business and leisure travelers.",94,urban,"Osaka Beach, Dublin Historic District",2025-10-31T17:59:12.131611Z
gt_1420,Cape Town Museum,attraction,South Africa,Cape Town,-33.943191,18.466528,5.52,3.65,31240,"Parking, Spa, Beach Access, Pet Friendly",Cape Town Museum is a popular attraction in Cape Town. Visitors enjoy its scenic value and cultural importance.,100,adventure,"Sao Paulo Hotel, Reykjavik Monument, Guadalajara Historic District",2025-10-31T17:59:12.162783Z
gt_1421,Auckland Museum,attraction,New Zealand,Auckland,-36.890472,174.724715,11.19,4.48,21609,"Fitness Center, Family Rooms, Airport Shuttle, Pool",Auckland Museum is a popular attraction in Auckland. Visitors enjoy its scenic value and cultural importance.,96,adventure,"Buenos Aires Hotel, Helsinki Waterfront",2025-10-31T17:59:12.162804Z
gt_1422,Stockholm Hotel,hotel,Sweden,Stockholm,59.362827,18.067728,154.38,3.39,11780,"Breakfast Included, Bar","Comfortable Stockholm Hotel located in Stockholm, offering Breakfast Included, Bar. Suitable for business and leisure travelers.",97,urban,Oslo Boutique,2025-10-31T17:59:12.162821Z
gt_1423,Madrid Viewpoint,attraction,Spain,Madrid,40.373181,-3.703082,8.37,3.27,12861,Pool,Madrid Viewpoint is a popular attraction in Madrid. Visitors enjoy its scenic value and cultural importance.,90,nature,Lagos Historic District,2025-10-31T17:59:12.162840Z
gt_1424,Prague Boutique,hotel,Czech Republic,Prague,50.107584,14.451199,111.25,2.36,9852,"Spa, Bar, Non-smoking","Comfortable Prague Boutique located in Prague, offering Spa, Bar, Non-smoking. Suitable for business and leisure travelers.",89,nature,Bogota Old Town,2025-10-31T17:59:12.162856Z
gt_1425,Rio de Janeiro Hotel,hotel,Brazil,Rio de Janeiro,-22.857386,-43.153171,36.82,4.69,334,"Breakfast Included, Spa","Comfortable Rio de Janeiro Hotel located in Rio de Janeiro, offering Breakfast Included, Spa. Suitable for business and leisure travelers.",59,family,"Osaka Boutique, Dublin Inn, Zurich Downtown",2025-10-31T17:59:12.162875Z
gt_1426,Prague Transit Hub,railway_station,Czech Republic,Prague,50.050815,14.425068,0.0,4.16,567,"Beach Access, Non-smoking, Family Rooms",Prague Transit Hub serving Prague with national and regional connections.,63,adventure,"Prague Hotel, Sao Paulo Waterfront, Bangkok Suites",2025-10-31T17:59:12.162895Z
gt_1427,Nairobi Beach,attraction,Kenya,Nairobi,-1.275965,36.864583,7.36,3.82,35982,"Pet Friendly, Fitness Center, Airport Shuttle, Breakfast Included",Nairobi Beach is a popular attraction in Nairobi. Visitors enjoy its scenic value and cultural importance.,100,beach,Moscow Old Town,2025-10-31T17:59:12.162915Z
gt_1428,Tehran Lodge,hotel,Iran,Tehran,35.725268,51.42014,85.93,2.75,13606,"Fitness Center, Pet Friendly, Airport Shuttle","Comfortable Tehran Lodge located in Tehran, offering Fitness Center, Pet Friendly, Airport Shuttle. Suitable for business and leisure travelers.",92,urban,,2025-10-31T17:59:12.162931Z
gt_1429,Cancun Resort,resort,Mexico,Cancun,21.198552,-86.898333,152.43,4.67,2616,"Family Rooms, Fitness Center, Airport Shuttle, Breakfast Included","Relaxing resort in Cancun with Family Rooms, Fitness Center, Airport Shuttle, Breakfast Included. Ideal for holidays and retreats.",77,nature,Las Vegas Downtown,2025-10-31T17:59:12.162949Z
gt_143,Osaka Lodge,hotel,Japan,Osaka,34.723288,135.474353,159.83,3.62,11228,"Beach Access, Parking, Non-smoking, Spa","Comfortable Osaka Lodge located in Osaka, offering Beach Access, Parking, Non-smoking, Spa. Suitable for business and leisure travelers.",89,nature,,2025-10-31T17:59:12.131628Z
gt_1430,Cairo Hotel,hotel,Egypt,Cairo,30.040189,31.213736,57.67,4.12,8726,"Beach Access, Parking, Spa","Comfortable Cairo Hotel located in Cairo, offering Beach Access, Parking, Spa. Suitable for business and leisure travelers.",85,cultural,,2025-10-31T17:59:12.162963Z
gt_1431,Kuala Lumpur Lodge,hotel,Malaysia,Kuala Lumpur,3.113169,101.729438,62.81,4.64,2334,"Breakfast Included, Non-smoking, Pet Friendly","Comfortable Kuala Lumpur Lodge located in Kuala Lumpur, offering Breakfast Included, Non-smoking, Pet Friendly. Suitable for business and leisure travelers.",82,luxury,,2025-10-31T17:59:12.162978Z
gt_1432,Santiago Boutique,hotel,Chile,Santiago,-33.433107,-70.623358,95.57,2.76,2183,Breakfast Included,"Comfortable Santiago Boutique located in Santiago, offering Breakfast Included. Suitable for business and leisure travelers.",76,luxury,,2025-10-31T17:59:12.162992Z
gt_1433,Cairo Inn,hotel,Egypt,Cairo,30.0183,31.220959,89.08,2.71,4348,"Airport Shuttle, Parking","Comfortable Cairo Inn located in Cairo, offering Airport Shuttle, Parking. Suitable for business and leisure travelers.",87,nature,"Hong Kong Viewpoint, Sydney Park",2025-10-31T17:59:12.163012Z
gt_1434,Abu Dhabi Old Town,destination,United Arab Emirates,Abu Dhabi,24.426244,54.346544,5.25,3.33,943,"Spa, Fitness Center, Beach Access","Abu Dhabi Old Town area in Abu Dhabi, known for its local culture and points of interest.",73,family,"Guangzhou Downtown, Brisbane Historic District, Stockholm Lodge",2025-10-31T17:59:12.163032Z
gt_1435,Accra Hotel,hotel,Ghana,Accra,5.584966,-0.168574,51.57,4.1,13087,Family Rooms,"Comfortable Accra Hotel located in Accra, offering Family Rooms. Suitable for business and leisure travelers.",92,urban,"Sydney Temple, Saint Petersburg Suites",2025-10-31T17:59:12.163050Z
gt_1436,Paris Waterfront,destination,France,Paris,48.845127,2.401969,4.59,3.34,1730,Beach Access,"Paris Waterfront area in Paris, known for its local culture and points of interest.",76,budget,Chennai Suites,2025-10-31T17:59:12.163069Z
gt_1437,Montreal Temple,attraction,Canada,Montreal,45.477454,-73.605447,15.56,3.8,47316,"Beach Access, Breakfast Included",Montreal Temple is a popular attraction in Montreal. Visitors enjoy its scenic value and cultural importance.,100,urban,San Francisco Monument,2025-10-31T17:59:12.163085Z
gt_1438,Buenos Aires Boutique,hotel,Argentina,Buenos Aires,-34.561931,-58.419096,73.29,2.48,1383,"Airport Shuttle, Free WiFi, Bar, Pet Friendly","Comfortable Buenos Aires Boutique located in Buenos Aires, offering Airport Shuttle, Free WiFi, Bar, Pet Friendly. Suitable for business and leisure travelers.",68,beach,"Prague Beach, Nairobi Viewpoint, Nairobi Old Town",2025-10-31T17:59:12.163105Z
gt_1439,Honolulu Hotel,hotel,United States,Honolulu,21.287758,-157.873884,158.86,4.82,12816,"Fitness Center, Bar","Comfortable Honolulu Hotel located in Honolulu, offering Fitness Center, Bar. Suitable for business and leisure travelers.",97,luxury,,2025-10-31T17:59:12.163120Z
gt_144,Abu Dhabi Suites,hotel,United Arab Emirates,Abu Dhabi,24.502878,54.337542,112.09,3.42,12558,"Fitness Center, Bar, Pool, Family Rooms","Comfortable Abu Dhabi Suites located in Abu Dhabi, offering Fitness Center, Bar, Pool, Family Rooms. Suitable for business and leisure travelers.",93,cultural,"Copenhagen Viewpoint, Honolulu Old Town",2025-10-31T17:59:12.131657Z
gt_1440,Moscow Museum,attraction,Russia,Moscow,55.731335,37.614438,9.34,4.15,15883,"Breakfast Included, Pet Friendly, Free WiFi, Spa",Moscow Museum is a popular attraction in Moscow. Visitors enjoy its scenic value and cultural importance.,99,family,Bengaluru Park,2025-10-31T17:59:12.163137Z
gt_1441,Honolulu Inn,hotel,United States,Honolulu,21.281773,-157.820007,138.38,2.44,4807,Bar,"Comfortable Honolulu Inn located in Honolulu, offering Bar. Suitable for business and leisure travelers.",83,family,"Hong Kong Monument, Singapore Downtown",2025-10-31T17:59:12.163154Z
gt_1442,Delhi Historic District,destination,India,Delhi,28.748972,77.146113,3.72,4.23,1752,"Non-smoking, Family Rooms","Delhi Historic District area in Delhi, known for its local culture and points of interest.",76,budget,"Auckland Historic District, Johannesburg Temple, Kyoto Historic District",2025-10-31T17:59:12.163175Z
gt_1443,Rio de Janeiro Downtown,destination,Brazil,Rio de Janeiro,-22.951442,-43.172558,3.52,4.64,437,"Fitness Center, Pool","Rio de Janeiro Downtown area in Rio de Janeiro, known for its local culture and points of interest.",61,cultural,Tel Aviv Viewpoint,2025-10-31T17:59:12.163192Z
gt_1444,Jerusalem Hotel,hotel,Israel,Jerusalem,31.782647,35.198326,101.62,2.95,1247,"Parking, Airport Shuttle, Bar","Comfortable Jerusalem Hotel located in Jerusalem, offering Parking, Airport Shuttle, Bar. Suitable for business and leisure travelers.",72,luxury,"Brisbane Beach, Osaka Waterfront, Vienna Temple",2025-10-31T17:59:12.163211Z
gt_1445,Guadalajara Central Station,railway_station,Mexico,Guadalajara,20.673495,-103.31155,0.0,3.57,21,"Free WiFi, Spa",Guadalajara Central Station serving Guadalajara with national and regional connections.,35,budget,"Oslo Monument, Prague Historic District, Phuket Downtown",2025-10-31T17:59:12.163233Z
gt_1446,Jakarta Lodge,hotel,Indonesia,Jakarta,-6.190858,106.82536,63.16,3.42,12774,Breakfast Included,"Comfortable Jakarta Lodge located in Jakarta, offering Breakfast Included. Suitable for business and leisure travelers.",89,luxury,Dubai Lodge,2025-10-31T17:59:12.163259Z
gt_1447,Helsinki Park,attraction,Finland,Helsinki,60.164541,24.895567,6.3,3.81,33099,Free WiFi,Helsinki Park is a popular attraction in Helsinki. Visitors enjoy its scenic value and cultural importance.,100,family,Reykjavik Old Town,2025-10-31T17:59:12.163276Z
gt_1448,Sydney Suites,hotel,Australia,Sydney,-33.915647,151.214317,124.52,2.66,2449,Pool,"Comfortable Sydney Suites located in Sydney, offering Pool. Suitable for business and leisure travelers.",76,cultural,Cancun Park,2025-10-31T17:59:12.163292Z
gt_1449,Toronto Transit Hub,railway_station,Canada,Toronto,43.668051,-79.363059,0.0,3.22,1596,"Airport Shuttle, Beach Access, Free WiFi, Bar",Toronto Transit Hub serving Toronto with national and regional connections.,76,cultural,,2025-10-31T17:59:12.163307Z
gt_145,Saint Petersburg Central Station,railway_station,Russia,Saint Petersburg,59.970405,30.346126,0.0,3.63,1672,Parking,Saint Petersburg Central Station serving Saint Petersburg with national and regional connections.,70,beach,Bangkok Downtown,2025-10-31T17:59:12.131674Z
gt_1450,Sao Paulo Temple,attraction,Brazil,Sao Paulo,-23.565141,-46.675221,10.12,4.13,20075,"Beach Access, Parking, Spa, Free WiFi",Sao Paulo Temple is a popular attraction in Sao Paulo. Visitors enjoy its scenic value and cultural importance.,94,luxury,,2025-10-31T17:59:12.163323Z
gt_1451,Madrid Historic District,destination,Spain,Madrid,40.403931,-3.677325,3.89,3.78,550,"Free WiFi, Non-smoking, Fitness Center","Madrid Historic District area in Madrid, known for its local culture and points of interest.",67,luxury,"Melbourne Park, Amsterdam Monument",2025-10-31T17:59:12.163342Z
gt_1452,Jerusalem Suites,hotel,Israel,Jerusalem,31.768152,35.187333,87.71,4.71,7753,"Family Rooms, Beach Access","Comfortable Jerusalem Suites located in Jerusalem, offering Family Rooms, Beach Access. Suitable for business and leisure travelers.",89,urban,"Rio de Janeiro Monument, Guangzhou Lodge",2025-10-31T17:59:12.163360Z
gt_1453,Brisbane Viewpoint,attraction,Australia,Brisbane,-27.46541,153.069096,16.51,3.79,9269,"Airport Shuttle, Family Rooms, Pet Friendly, Beach Access",Brisbane Viewpoint is a popular attraction in Brisbane. Visitors enjoy its scenic value and cultural importance.,87,family,Lima Lodge,2025-10-31T17:59:12.163383Z
gt_1454,Cancun Beach Resort,resort,Mexico,Cancun,21.129491,-86.859074,69.84,3.61,7838,"Free WiFi, Spa, Non-smoking","Relaxing resort in Cancun with Free WiFi, Spa, Non-smoking. Ideal for holidays and retreats.",87,cultural,"Sao Paulo Beach, Saint Petersburg Lodge",2025-10-31T17:59:12.163411Z
gt_1455,New York Hotel,hotel,United States,New York,40.674069,-74.016322,106.3,3.41,11219,"Spa, Non-smoking, Pool","Comfortable New York Hotel located in New York, offering Spa, Non-smoking, Pool. Suitable for business and leisure travelers.",93,beach,Moscow Old Town,2025-10-31T17:59:12.163431Z
gt_1456,Bangkok Railway Station,railway_station,Thailand,Bangkok,13.760428,100.500442,0.0,3.05,512,"Pet Friendly, Beach Access, Fitness Center, Non-smoking",Bangkok Railway Station serving Bangkok with national and regional connections.,66,cultural,"Chicago Temple, Reykjavik Old Town, New York Beach",2025-10-31T17:59:12.163453Z
gt_1457,Lima Viewpoint,attraction,Peru,Lima,-12.030268,-77.076033,10.82,4.45,37796,"Bar, Spa",Lima Viewpoint is a popular attraction in Lima. Visitors enjoy its scenic value and cultural importance.,100,nature,,2025-10-31T17:59:12.163470Z
gt_1458,Rio de Janeiro Inn,hotel,Brazil,Rio de Janeiro,-22.954758,-43.169253,52.81,2.53,6188,"Family Rooms, Pool","Comfortable Rio de Janeiro Inn located in Rio de Janeiro, offering Family Rooms, Pool. Suitable for business and leisure travelers.",83,urban,"Beijing Monument, Busan Lodge, Auckland Old Town",2025-10-31T17:59:12.163489Z
gt_1459,Ho Chi Minh City Temple,attraction,Vietnam,Ho Chi Minh City,10.835528,106.585388,9.39,4.61,31492,"Non-smoking, Parking, Fitness Center",Ho Chi Minh City Temple is a popular attraction in Ho Chi Minh City. Visitors enjoy its scenic value and cultural importance.,100,budget,"Hanoi Suites, Ho Chi Minh City Waterfront",2025-10-31T17:59:12.163507Z
